Tabla 1
ID;Hora de inicio;Hora de finalización;Correo electrónico;Nombre;Total de puntos;Comentarios del cuestionario;Hora de la última modificación;Edad;Puntos: Edad;Comentarios: Edad;¿Vivís o trabajas en el AMBA (Área Metropolitana de Buenos Aires. “Incluye CABA”)?;Puntos: ¿Vivís o trabajas en el AMBA (Área Metropolitana de Buenos Aires. “Incluye CABA”)?;Comentarios: ¿Vivís o trabajas en el AMBA (Área Metropolitana de Buenos Aires. “Incluye CABA”)?; ¿Cuál de estos perfiles te representa?;Puntos:  ¿Cuál de estos perfiles te representa?;Comentarios:  ¿Cuál de estos perfiles te representa?;¿Usás servicios de logística para el envío y/o recepción de encomiendas?;Puntos: ¿Usás servicios de logística para el envío y/o recepción de encomiendas?;Comentarios: ¿Usás servicios de logística para el envío y/o recepción de encomiendas?;Puntos: ¿Con qué frecuencia recurris a los servicios de logística? ;Comentarios: ¿Con qué frecuencia recurris a los servicios de logística? ;Frecuencia de uso;Puntos: Frecuencia de uso;Comentarios: Frecuencia de uso; ¿Qué servicio usás habitualmente?;Puntos:  ¿Qué servicio usás habitualmente?;Comentarios:  ¿Qué servicio usás habitualmente?;¿Qué aspectos tenés en cuenta a la hora de elegir un servicio de logística?;Puntos: ¿Qué aspectos tenés en cuenta a la hora de elegir un servicio de logística?;Comentarios: ¿Qué aspectos tenés en cuenta a la hora de elegir un servicio de logística?;¿Existe algún otro aspecto fuera de los mencionados que te quieras comentarnos?;Puntos: ¿Existe algún otro aspecto fuera de los mencionados que te quieras comentarnos?;Comentarios: ¿Existe algún otro aspecto fuera de los mencionados que te quieras comentarnos?;¿Cuánto pagarías por enviar un paquete chico (ej. una caja de zapatos) dentro del AMBA?;Puntos: ¿Cuánto pagarías por enviar un paquete chico (ej. una caja de zapatos) dentro del AMBA?;Comentarios: ¿Cuánto pagarías por enviar un paquete chico (ej. una caja de zapatos) dentro del AMBA?;¿Qué problemas tuviste al enviar o recibir encomiendas?;Puntos: ¿Qué problemas tuviste al enviar o recibir encomiendas?;Comentarios: ¿Qué problemas tuviste al enviar o recibir encomiendas?;Puntos: ¿Qué tan predispuesto/a estarías a usar una plataforma de viajes compartidos para encomiendas?;Comentarios: ¿Qué tan predispuesto/a estarías a usar una plataforma de viajes compartidos para encomiendas?;Estaría...;Puntos: Estaría...;Comentarios: Estaría...;Y si además de la coordinación de la logística la plataforma te ofreciera la opción de clasificar tu paquete utilizando una foto para cotizar el servicio,  ¿utilizarías esta función? ;Puntos: Y si además de la coordinación de la logística la plataforma te ofreciera la opción de clasificar tu paquete utilizando una foto para cotizar el servicio,  ¿utilizarías esta función? ;Comentarios: Y si además de la coordinación de la logística la plataforma te ofreciera la opción de clasificar tu paquete utilizando una foto para cotizar el servicio,  ¿utilizarías esta función? ;"Puntos: ¿Qué importancia le darías a saber el ahorro de CO₂ al elegir un envío compartido?
";"Comentarios: ¿Qué importancia le darías a saber el ahorro de CO₂ al elegir un envío compartido?
";Me aportaría...;Puntos: Me aportaría...;Comentarios: Me aportaría...;¿Estarías dispuesto/a a transportar encomiendas en caso de que los puntos de retiro y entrega coincidan con tu ruta habitual a cambio de una compensación económica?;Puntos: ¿Estarías dispuesto/a a transportar encomiendas en caso de que los puntos de retiro y entrega coincidan con tu ruta habitual a cambio de una compensación económica?;Comentarios: ¿Estarías dispuesto/a a transportar encomiendas en caso de que los puntos de retiro y entrega coincidan con tu ruta habitual a cambio de una compensación económica?; Como transportista, ¿cuánto te tendrían que pagar para que valga la pena llevar un paquete chico en un trayecto que YA estás haciendo?;Puntos:  Como transportista, ¿cuánto te tendrían que pagar para que valga la pena llevar un paquete chico en un trayecto que YA estás haciendo?;Comentarios:  Como transportista, ¿cuánto te tendrían que pagar para que valga la pena llevar un paquete chico en un trayecto que YA estás haciendo?;Si tuvieras que transportar encomiendas, ¿qué medio/s de transporte elegirías? Podes marcar todas las opciones que prefieras;Puntos: Si tuvieras que transportar encomiendas, ¿qué medio/s de transporte elegirías? Podes marcar todas las opciones que prefieras;Comentarios: Si tuvieras que transportar encomiendas, ¿qué medio/s de transporte elegirías? Podes marcar todas las opciones que prefieras;¿Cuál sería tu principal motivación para participar como transportista?;Puntos: ¿Cuál sería tu principal motivación para participar como transportista?;Comentarios: ¿Cuál sería tu principal motivación para participar como transportista?;¿Tenes alguna otra motivación que no se encuentre mencionada? Podes contarnos acá;Puntos: ¿Tenes alguna otra motivación que no se encuentre mencionada? Podes contarnos acá;Comentarios: ¿Tenes alguna otra motivación que no se encuentre mencionada? Podes contarnos acá;¿Tenés alguna preocupación sobre participar como transportista?;Puntos: ¿Tenés alguna preocupación sobre participar como transportista?;Comentarios: ¿Tenés alguna preocupación sobre participar como transportista?;¿Cuál o cuáles son los motivos por los que no utiliza servicios de logística?;Puntos: ¿Cuál o cuáles son los motivos por los que no utiliza servicios de logística?;Comentarios: ¿Cuál o cuáles son los motivos por los que no utiliza servicios de logística?;Nos interesa saber más sobre tu opinión y porque aspectos optas no utilizar servicios de logística. Dejamos este espacio para que, si queres, nos cuentes.;Puntos: Nos interesa saber más sobre tu opinión y porque aspectos optas no utilizar servicios de logística. Dejamos este espacio para que, si queres, nos cuentes.;Comentarios: Nos interesa saber más sobre tu opinión y porque aspectos optas no utilizar servicios de logística. Dejamos este espacio para que, si queres, nos cuentes.;Dejamos este espacio en caso de que quieras comentarnos algo, ya sea una opinión, algo que te haya quedado pendiente después de responder o incluso una recomendación. Tu aporte nos ayuda a lograr ...;Comentarios: Dejamos este espacio en caso de que quieras comentarnos algo, ya sea una opinión, algo que te haya quedado pendiente después de responder o incluso una recomendación. Tu aporte nos ayuda a lograr ...;Puntos: Dejamos este espacio en caso de que quieras comentarnos algo, ya sea una opinión, algo que te haya quedado pendiente después de responder o incluso una recomendación. Tu aporte nos ayuda a lograr ...;
93;5/22/26 18:42:41;5/22/26 18:44:34;anonymous;;;;;26-35;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Una vez por semana;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"No tuve problemas;";;;;;Indiferente;;;Me es indiferente, preferiría cargarlo manualmente;;;;;Ningún valor;;;No, no me interesa ;;;;;;;;;;;;;;;;;;"No existe la necesidad;";;;;;;;;;
94;5/22/26 18:33:00;5/22/26 19:03:55;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;";;;"Costos del servicio;Seguridad y confianza;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"Precio alto;Dificultad para coordinar horarios;Demoras;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Indiferente;;;Sí, me interesaría;;;$1.000 - $2.500;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ; Confianza en el cliente;Interferencia con mi rutina;";;;"Falta de confianza en prestadores/sistemas;";;;;;;;;;
95;5/22/26 19:09:32;5/22/26 19:12:55;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Varias veces por semana;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Zonas de entrega cubiertas;Seguridad y confianza;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"Precio alto;Demoras;Falta de seguimiento;Dificultad para coordinar horarios;Falta de confianza;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Mucho valor;;;Sí, me interesaría;;;$2.500 - $5.000;;;"Transporte especializado;A pie;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ;Interferencia con mi rutina;";;;"Falta de confianza en prestadores/sistemas;";;;;;;;;;
96;5/22/26 19:29:15;5/22/26 19:32:32;anonymous;;;;;18-25;;;Sí;;;"Otro;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Zonas de entrega cubiertas;Costos del servicio;Seguridad y confianza;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"Precio alto;Demoras;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Sí, me interesaría;;;$2.500 - $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;;;;"No hay opciones ecológicas / Genera contaminación innecesaria ;";;;;;;;;;
97;5/22/26 19:44:26;5/22/26 19:48:22;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;";;;"Costos del servicio;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"Demoras;Precio alto;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Indiferente;;;No, no me interesa ;;;;;;;;;;;;;;;;;;"Escasez de opciones;";;;;;;;;;
98;5/22/26 19:42:05;5/22/26 19:48:39;anonymous;;;;;18-25;;;Sí;;;"Otro;";;;No usé, pero estaría dispuesto/a;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Facilidad de uso / experiencia digital;";;;;;;$3.000 - $6.000;;;"No tuve problemas;";;;;;Nada dispuesto/a;;;No, me generaría desconfianza sobre la precisión del cobro;;;;;Poco valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;" Pago / comisión ;";;;"No existe la necesidad;";;;;;;;;;
99;5/22/26 21:24:08;5/22/26 21:27:54;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Seguridad y confianza;Velocidad de entrega;";;;-;;;$3.000 - $6.000;;;"Demoras;Daños o pérdidas;";;;;;Algo dispuesto/a;;;No, me generaría desconfianza sobre la precisión del cobro;;;;;Indiferente;;;No, no me interesa ;;;;;;;;;;;;;;;;;;"Escasez de opciones;";;;-;;;-;;;
100;5/22/26 23:43:02;5/22/26 23:53:44;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;";;;"Seguridad y confianza;Velocidad de entrega;Facilidad de uso / experiencia digital;";;;;;;$3.000 - $6.000;;;"Falta de seguimiento;Dificultad para coordinar horarios;Daños o pérdidas;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"A pie;Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;Ayudar a reducir la huella de carbono optimizando viajes existentes;";;;;;;" Confianza en el cliente;Interferencia con mi rutina;";;;"Escasez de opciones;";;;;;;;;;
101;5/23/26 4:22:23;5/23/26 4:32:17;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Otro;Rappi Favor/Uber Envios/Similiares;";;;"Costos del servicio;Seguridad y confianza;Velocidad de entrega;Otro (Podes contarnos otro/s aspecto/s en el espacio para comentarios a continuación);";;;rango horario de entrega ;;;$3.000 - $6.000;;;"Demoras;Dificultad para coordinar horarios;";;;;;Muy dispuesto/a;;;Me es indiferente, preferiría cargarlo manualmente;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Auto;A pie;Bicicleta;";;;"Ayudar a reducir la huella de carbono optimizando viajes existentes;";;;;;;"Responsabilidad por daños ;Interferencia con mi rutina; Confianza en el cliente;";;;"No existe la necesidad;Otro (te invitamos a que nos cuentes más en la sección de comentarios a continuación);";;;Si no estoy en mi casa nadie puede recibir el pedido, me resulta incómodo coordinar ;;;;;;
102;5/23/26 8:27:37;5/23/26 8:32:50;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Varias veces por semana;;;"Rappi Favor/Uber Envios/Similiares;Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Seguridad y confianza;Velocidad de entrega;Facilidad de uso / experiencia digital;";;;;;; $6.000 - $10.000;;;"Demoras;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Indiferente;;;No, no me interesa ;;;;;;;;;;;;;;;;;;"No existe la necesidad;";;;;;;;;;
103;5/23/26 9:40:06;5/23/26 9:41:01;anonymous;;;;;36-50;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;5/23/26 9:43:05;5/23/26 9:43:25;anonymous;;;;;36-50;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;5/23/26 9:44:52;5/23/26 9:45:01;anonymous;;;;;36-50;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;5/23/26 9:59:05;5/23/26 10:00:12;anonymous;;;;;Más de 50;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;5/23/26 10:03:24;5/23/26 10:11:45;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Varias veces por semana;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;";;;"Seguridad y confianza;Facilidad de uso / experiencia digital;Velocidad de entrega;Costos del servicio;";;;;;;$3.000 - $6.000;;;"No tuve problemas;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Poco valor;;;No, no me interesa ;;;;;;;;;;;;;;;;;;"Otro (te invitamos a que nos cuentes más en la sección de comentarios a continuación);";;;Ninguna de las anteriores porque uso ;;;;;;
108;5/23/26 11:19:25;5/23/26 11:22:05;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Rappi Favor/Uber Envios/Similiares;";;;"Seguridad y confianza;";;;;;;$3.000 - $6.000;;;"No tuve problemas;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;No, no me interesa ;;;;;;;;;;;;;;;;;;"Otro (te invitamos a que nos cuentes más en la sección de comentarios a continuación);";;;;;;;;;
109;5/23/26 12:36:25;5/23/26 12:39:41;anonymous;;;;;18-25;;;Sí;;;"Tengo un emprendimiento o vendo por redes;";;;Sí;;;;;Una vez por semana;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;";;;"Costos del servicio;Zonas de entrega cubiertas;Seguridad y confianza;";;;;;;$3.000 - $6.000;;;"Demoras;Daños o pérdidas;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Indiferente;;;No, no me interesa ;;;;;;;;;;;;;;;;;;"Otro (te invitamos a que nos cuentes más en la sección de comentarios a continuación);";;;;;;;;;
110;5/24/26 11:07:55;5/24/26 11:12:23;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Rappi Favor/Uber Envios/Similiares;Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Zonas de entrega cubiertas;Velocidad de entrega;Facilidad de uso / experiencia digital;";;;;;;Menos de $3.000;;;"No tuve problemas;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Bicicleta;Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;Aprovechar el espacio libre en mi vehiculo;";;;;;;"Responsabilidad por daños ; Pago / comisión ;";;;"Costos elevados;Escasez de opciones;";;;;;;;;;
111;5/26/26 10:23:17;5/26/26 10:26:09;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;";;;"Seguridad y confianza;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"Demoras;Falta de confianza;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Ningún valor;;;Tal vez, depende de las condiciones;;;;;;"Bicicleta;Moto;Auto;Vehículos de mayor porte (camioneta, camión, etc.);";;;"Aprovechar el espacio libre en mi vehiculo;Generar un ingreso extra sin desviarme de mi rutina;";;;;;;" Confianza en el cliente; Pago / comisión ;";;;"Falta de confianza en prestadores/sistemas;";;;;;;;;;
112;5/26/26 13:11:51;5/26/26 13:16:48;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Seguridad y confianza;Zonas de entrega cubiertas;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"No tuve problemas;";;;;;Indiferente;;;Me es indiferente, preferiría cargarlo manualmente;;;;;Indiferente;;;Tal vez, depende de las condiciones;;;Más de $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ;";;;"Otro (te invitamos a que nos cuentes más en la sección de comentarios a continuación);No existe la necesidad;";;;;;;;;;
113;5/26/26 15:32:54;5/26/26 15:35:59;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;";;;"Costos del servicio;Facilidad de uso / experiencia digital;Zonas de entrega cubiertas;";;;;;;$3.000 - $6.000;;;"Precio alto;Falta de seguimiento;Poca cobertura;Mala atención;";;;;;Indiferente;;;Me es indiferente, preferiría cargarlo manualmente;;;;;Indiferente;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Moto;Bicicleta;Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Interferencia con mi rutina;Responsabilidad por daños ; Pago / comisión ;";;;"No existe la necesidad;Costos elevados;";;;;;;;;;
114;5/26/26 16:49:32;5/26/26 16:52:23;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;Tengo un emprendimiento o vendo por redes;";;;Sí;;;;;Una vez por semana;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Seguridad y confianza;Costos del servicio;Velocidad de entrega;Facilidad de uso / experiencia digital;";;;;;;$3.000 - $6.000;;;"Precio alto;Falta de seguimiento;";;;;;Algo dispuesto/a;;;No, me generaría desconfianza sobre la precisión del cobro;;;;;Ningún valor;;;Sí, me interesaría;;;;;;"Auto;";;;"Tengo un comercio y quiero que mis productos lleguen a más clientes;";;;;;;;;;"Costos elevados;";;;;;;;;;
115;5/26/26 16:48:14;5/26/26 16:53:31;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Fletes;";;;"Transporte especializado (necesito que la carga sea transportada en ciertas condiciones);Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"No tuve problemas;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Indiferente;;;No, no me interesa ;;;;;;;;;;;;;;;;;;"Costos elevados;";;;;;;;;;
116;5/26/26 22:56:41;5/26/26 23:06:21;anonymous;;;;;18-25;;;Sí;;;"Trabajo en una PyME o comercio;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Conocidos / familia / lo hago yo;";;;"Velocidad de entrega;Costos del servicio;";;;;;;$3.000 - $6.000;;;"Falta de seguimiento;Dificultad para coordinar horarios;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Poco valor;;;Sí, me interesaría;;;$2.500 - $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;" Confianza en el cliente;";;;"Falta de confianza en prestadores/sistemas;";;;;;;Yo recomendaría hacer foco también en el tema de seguridad, sea validando los datos del transportista u ofreciendo garantía a quien hace uso del servicio.;;;
117;5/27/26 8:10:10;5/27/26 8:17:45;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Zonas de entrega cubiertas;Seguridad y confianza;";;;;;;Menos de $3.000;;;"Falta de seguimiento;Daños o pérdidas;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Sí, me interesaría;;;$1.000 - $2.500;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;Aprovechar el espacio libre en mi vehiculo;";;;No;;;"Responsabilidad por daños ; Pago / comisión ; Confianza en el cliente;";;;"Costos elevados;No existe la necesidad;";;;;;;;;;
118;5/27/26 8:42:42;5/27/26 8:46:22;anonymous;;;;;18-25;;;Sí;;;"Otro;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;";;;"Costos del servicio;Zonas de entrega cubiertas;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"Falta de seguimiento;Demoras;Dificultad para coordinar horarios;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Indiferente;;;Sí, me interesaría;;;$1.000 - $2.500;;;"Vehículos de mayor porte (camioneta, camión, etc.);Transporte especializado;Auto;Moto;Bicicleta;";;;"Generar un ingreso extra sin desviarme de mi rutina;Aprovechar el espacio libre en mi vehiculo;";;;;;;"Responsabilidad por daños ;";;;"Costos elevados;No existe cobertura en la zona donde se precisa el servicio;";;;;;;;;;
119;5/27/26 9:11:15;5/27/26 9:21:17;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Conocidos / familia / lo hago yo;";;;"Seguridad y confianza;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"Dificultad para coordinar horarios;";;;;;Indiferente;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Sí, me interesaría;;;$1.000 - $2.500;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ;";;;"No existe la necesidad;";;;;;;;;;
120;5/27/26 9:32:52;5/27/26 9:34:27;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"No existe la necesidad;";;;No se utilizarlo;;;;;;
121;5/27/26 9:31:21;5/27/26 9:34:52;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;";;;"Costos del servicio;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"Demoras;Precio alto;Falta de seguimiento;Dificultad para coordinar horarios;";;;;;Indiferente;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Auto;Bicicleta;A pie;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Interferencia con mi rutina;Responsabilidad por daños ;";;;"No existe la necesidad;Costos elevados;";;;;;;;;;
122;5/27/26 9:45:48;5/27/26 9:52:23;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"Precio alto;Dificultad para coordinar horarios;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ;";;;"Costos elevados;Escasez de opciones;";;;;;;;;;
123;5/27/26 10:10:52;5/27/26 10:18:16;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Conocidos / familia / lo hago yo;Fletes;";;;"Seguridad y confianza;Costos del servicio;Zonas de entrega cubiertas;";;;;;;Menos de $3.000;;;"Dificultad para coordinar horarios;";;;;;Muy dispuesto/a;;;No, me generaría desconfianza sobre la precisión del cobro;;;;;Indiferente;;;Sí, me interesaría;;;$2.500 - $5.000;;;"Auto;A pie;";;;"Generar un ingreso extra sin desviarme de mi rutina;Aprovechar el espacio libre en mi vehiculo;";;;;;;"Responsabilidad por daños ; Pago / comisión ;";;;"No existe la necesidad;";;;;;;;;;
124;5/27/26 10:24:24;5/27/26 10:26:12;anonymous;;;;;26-35;;;Sí;;;"Trabajo en una PyME o comercio;";;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"No existe la necesidad;";;;;;;;;;
125;5/27/26 10:32:56;5/27/26 10:37:03;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Seguridad y confianza;";;;;;;Menos de $3.000;;;"Dificultad para coordinar horarios;";;;;;Poco dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;" Pago / comisión ;";;;"No existe la necesidad;";;;;;;;;;
126;5/27/26 10:38:50;5/27/26 10:42:59;anonymous;;;;;26-35;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Una vez por semana;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;";;;"Costos del servicio;Seguridad y confianza;";;;;;; $6.000 - $10.000;;;"Precio alto;Demoras;Falta de seguimiento;";;;;;Algo dispuesto/a;;;Me es indiferente, preferiría cargarlo manualmente;;;;;Poco valor;;;Tal vez, depende de las condiciones;;;Más de $5.000;;;"A pie;Transporte especializado;";;;"Generar un ingreso extra sin desviarme de mi rutina;Tengo un comercio y quiero que mis productos lleguen a más clientes;";;;;;;"Responsabilidad por daños ; Confianza en el cliente;";;;"Escasez de opciones;";;;;;;;;;
